id_berita,id_judul,teks_kalimat,id_kalimat,f1_lead,f2_judul_sim,f3_freq_word,f4_sim_sent,f5_len_norm,f6_overlap,Label_A1,Label_A2,Label_Final
017_beritabali,"Kerja Sama PGRI, Telkomsel Dorong Penerapan Teknologi ring Pembelajaran Interaktif","Ngunggahang patitis Penerapan Teknologi ring Pembelajaran Interaktif, Educational Day 2025 matetujon mangdane prasida menginspirasi miwah norong para pemimpin pendidikan mangdane prasida lebih adaptif rikalaning mengintegrasikan teknologi ring proses belajar-mengajar.",4,1,1,1,1,1,1,1,1,1
017_beritabali,"Kerja Sama PGRI, Telkomsel Dorong Penerapan Teknologi ring Pembelajaran Interaktif","Panglimbak teknologi sampun makta perubahan signifikan ring makudang-kudang aspek kehidupan, rumasuk ring bidang pendidikan.",5,1,0,1,1,1,1,0,0,0
017_beritabali,"Kerja Sama PGRI, Telkomsel Dorong Penerapan Teknologi ring Pembelajaran Interaktif","Proses pembelajaran ring galah sekadi mangkin nenten ja wantah kalaksanayang sekadi sane dumun (konvensional), nanging perlu taler integrasi teknologi mangdane prasida nyokong efektivitas miwah interaktivitas.   ",6,1,1,1,1,1,1,1,1,1
017_beritabali,"Kerja Sama PGRI, Telkomsel Dorong Penerapan Teknologi ring Pembelajaran Interaktif","GM Youth GTM Strategy and Program, Herry Simbolon, nelatarang, teknologi madue peran penting rikala ngwangun ekosistem pendidikan inklusif lan partisipatif.",7,1,0,1,1,1,1,0,0,0
017_beritabali,"Kerja Sama PGRI, Telkomsel Dorong Penerapan Teknologi ring Pembelajaran Interaktif","Majalaran antuk Educational Day 2025, Telkomsel mapangapti berkolaborasi aktif sareng institusi pendidikan mangda prasida gelis mengadopsi pembelajaran digital sane lebih inovatif lan efektif.",8,1,1,1,1,1,0,0,0,0
017_beritabali,"Kerja Sama PGRI, Telkomsel Dorong Penerapan Teknologi ring Pembelajaran Interaktif","Acara puniki taler ngawentenang makudang-kudang sesi inspiratif, minakadi seminar interaktif ngeninin indik Penerapan Teknologi dalam Pembelajaran Interaktif sane kabaktayang olih Rixa Kusuma, Founder Rumah Venus, taler informasi indik solusi digital saking Telkomsel san prasida katerapang ring wewidangan sekolah.   ",9,1,1,1,1,1,1,1,1,1
017_beritabali,"Kerja Sama PGRI, Telkomsel Dorong Penerapan Teknologi ring Pembelajaran Interaktif","Anggota DPD RI, Komisi III, Dr. Ida Bagus Rai Dharmawijaya Mantra, SE, M.Si taler rauh ring acara punika ngicen apresiasi majeng ring Telkomsel sane sampun inisiatif lan satinut ring visi pembangunan pendidikan ring Indonesia utamannyane ring Bali.",10,1,0,1,1,1,1,0,0,0
017_beritabali,"Kerja Sama PGRI, Telkomsel Dorong Penerapan Teknologi ring Pembelajaran Interaktif",Titiang sareng sami nyambut becik indik napi sane sampun kalaksanayang olih Telkomsel risajeroning ngwangun sinergi sareng pemangku kepentingan pendidikan.,11,0,0,0,0,0,0,0,0,0
017_beritabali,"Kerja Sama PGRI, Telkomsel Dorong Penerapan Teknologi ring Pembelajaran Interaktif","Silih tunggil tantangan ring kurikulum iraga secara nasional, ngeninin indik literasi digital lan e-learning.",12,0,0,0,0,0,1,0,0,0
017_beritabali,"Kerja Sama PGRI, Telkomsel Dorong Penerapan Teknologi ring Pembelajaran Interaktif","Parikarma sane kalaksanayang rahina mangkin punika, wenten pikenohnyane lan mawiguna, taler prasida ngicen galah sane langkung anggen berkomunikasi, baos Dane.   ",13,0,0,0,0,0,0,0,0,0
017_beritabali,"Kerja Sama PGRI, Telkomsel Dorong Penerapan Teknologi ring Pembelajaran Interaktif","Ring parikrama puniki taler kalasanayang ngalingga tanganin kerjasama ring Telkomsel lan PGRI Provinsi Bali sane langsung kaangganin olih Ketua PGRI Provinsi Bali, Dr I Gusti Ngurah Eddy Mulya.",14,1,1,1,1,1,1,1,1,1
017_beritabali,"Kerja Sama PGRI, Telkomsel Dorong Penerapan Teknologi ring Pembelajaran Interaktif","Majalaran antuk pengalaman lan kapabilitas pinaka perusahaan telekomunikasi digital sane terkemuka ring Indonesia, Telkomsel masubaya mangda setata Majalaran antuk pengalaman lan kapabilitas pinaka perusahaan telekomunikasi digital sane terkemuka ring Indonesia, Telkomsel masubaya mangda setata ngwetuang solusi lan ekosistem digital sane prasida nyokong kemajuan pendidikan ring Indonesia, utaminnyane ring wewidangan Bali lan Nusa Tenggara.   ",15,1,1,1,1,0,1,0,0,0
018_beritabali,Wawali Arya Wibawa Lepas Pamilet Jambore VI Toyota Land Cruiser Indonesia,"Wakil Wali Kota Denpasar, I Kadek Agus Arya Wibawa secara resmi nglepas pamilet Jambore VI Toyota Land Cruiser Indonesia (TLCI) ring wewidangan Lapangan Lumintang Denpasar ring rahina Sukra (20/6).",0,1,1,1,1,1,1,1,1,1
018_beritabali,Wawali Arya Wibawa Lepas Pamilet Jambore VI Toyota Land Cruiser Indonesia,"Ring galah punika, Arya Wibawa mengapresiasi komunitas TLCI Bali sane sampun nadosang Bali pinaka silih tunggil destinasi utama ring para penggemar land Cruiser.   ",1,1,1,1,1,1,1,1,1,1
018_beritabali,Wawali Arya Wibawa Lepas Pamilet Jambore VI Toyota Land Cruiser Indonesia,Komunitas TLCI Bali sampun nyihnayang dedikasi sane luar biasa rikala mempromosikan miwah nglimbakang budaya off-road ring Bali.,2,1,1,1,1,1,1,1,1,1
018_beritabali,Wawali Arya Wibawa Lepas Pamilet Jambore VI Toyota Land Cruiser Indonesia,"Titiang percaya yening parikrama sekadi Jambore VI puniki prasida ngarumaketang silaturahmi ring para angga komunitas miwah nincapang kesadaran indik pentingnyane parikrama outdoor sane positif, baos Arya Wibawa.   ",3,1,1,1,1,0,0,0,0,0
018_beritabali,Wawali Arya Wibawa Lepas Pamilet Jambore VI Toyota Land Cruiser Indonesia,Arya Wibawa taler ngicen sokongan risajeroning parikrama puniki saha mengapresiasi  majeng ring komunitas TLCI Bali.,4,1,1,1,1,1,0,0,0,0
018_beritabali,Wawali Arya Wibawa Lepas Pamilet Jambore VI Toyota Land Cruiser Indonesia,"Antuk punika, Arya Wibawa mapangapti majalaran antuk Jambore VI TLCI prasida dados galah ring para pamilet anggen ngrasayang kaluihan palemahan miwah budaya Bali, saha mempromosikan Denpasar pinaka destinasi wisata sane menarik miwah layak dikunjungi.   ",5,1,1,1,1,0,0,0,0,0
018_beritabali,Wawali Arya Wibawa Lepas Pamilet Jambore VI Toyota Land Cruiser Indonesia,"Titiang nyokong penuh parikrama puniki miwah mapangapti mangdane Jambore VI TLCI prasida dados wadah sane efektif  anggen nyihnnayang pariwisata Bali, utamannyane ring Denpasar, majeng ring masyarakat tiosan, malih kawehin Dane.",6,1,1,1,1,0,0,0,0,0
018_beritabali,Wawali Arya Wibawa Lepas Pamilet Jambore VI Toyota Land Cruiser Indonesia,"Ketua TLCI Bali, I Made Suastawa, nlatarang yening Bali sampun dados barometer majeng ring mobil Land Criuser ring Indonesia.",7,1,1,1,1,1,1,1,1,1
018_beritabali,Wawali Arya Wibawa Lepas Pamilet Jambore VI Toyota Land Cruiser Indonesia,"Jambore VI TLCI puniki kaaptiang prasida dados ajang sane ngawinang gagita turmaning prasida mapikenoh ring para pamilet, asapunika taler prasida mempromosikan parikrama outdoor sane positif miwah nincapang kesadaran indik pentingnyane parikrama sosial miwah lingkungan.   ",8,1,1,1,1,0,1,0,0,0
018_beritabali,Wawali Arya Wibawa Lepas Pamilet Jambore VI Toyota Land Cruiser Indonesia,"Bali sampun madue reputasi sane dahat becik risajeroning Land Cruiser, miwah titiang sareng sami percaya, duaning parikrama sekadi Jambore VI puniki prasida sayan nincapang kesadaran miwah minat masyarakat majeng ring mobil Land Cruiser, baos Suastawa.",9,1,1,1,1,1,1,1,1,1
018_beritabali,Wawali Arya Wibawa Lepas Pamilet Jambore VI Toyota Land Cruiser Indonesia,"Ring galah punika, taler rauh Kadis Perhubungan Kota Denpasar, I Ketut Sriawan, Camat Denpasar Utara, I Wayan Yusswara miwah Sekretaris DLHK Kota Denpasar, I Wayan Tagel Isdarta.",10,1,1,1,1,1,1,1,1,1
019_beritabali,"Inovasi âSiap Selemâ Dinas Perkimta Denpasar Nyarengang Desa Adat miwah Dinas, Cegah Kawentenan Kawasan Kumuh sane Anyar","Pemerintah Kota Denpasar terus maupaya ngawetuang palemahan sane resik, tertata, miwah nyaman majeng ring kramanyane.",0,1,0,1,1,1,1,1,1,1
019_beritabali,"Inovasi âSiap Selemâ Dinas Perkimta Denpasar Nyarengang Desa Adat miwah Dinas, Cegah Kawentenan Kawasan Kumuh sane Anyar","Silih tunggil langkah inovatif sane kaambil majalaran antuk Sistem Informasi Penataan Pelemahan Berbasis Semeton Lembaga Adat utawi Siap Selem sane digagas olih Dinas Perumahan, Kawasan Permukiman, dan Pertanahan (Perkimta) Kota Denpasar.",1,1,1,1,1,0,1,1,1,1
019_beritabali,"Inovasi âSiap Selemâ Dinas Perkimta Denpasar Nyarengang Desa Adat miwah Dinas, Cegah Kawentenan Kawasan Kumuh sane Anyar",Program puniki nyarengang peran aktif desa adat miwah desa dinas rikala mencegah kawentenan kawasan kumuh sane anyar ring Kota Denpasar,2,1,1,1,1,1,0,1,1,1
019_beritabali,"Inovasi âSiap Selemâ Dinas Perkimta Denpasar Nyarengang Desa Adat miwah Dinas, Cegah Kawentenan Kawasan Kumuh sane Anyar","Pinaka inovasi pengendalian miwah penataan kawasan kumuh ring Kota Denpasar berbasis teknologi informasi (IT), Siap Selem ngalibatang desa adat miwah desa dinas pinaka sistem peringatan dini (early warning) majeng ring indikasi kawentenan kawasan kumuh ring Kota Denpasar, baos Kepala Dinas Perkimta Denpasar, I Gede Cipta Sudewa Atmaja, rikala kapanggihin ring Sukra (4/4) ring Denpasar.",3,1,1,1,1,0,1,1,1,1
019_beritabali,"Inovasi âSiap Selemâ Dinas Perkimta Denpasar Nyarengang Desa Adat miwah Dinas, Cegah Kawentenan Kawasan Kumuh sane Anyar","Salanturnyane, Cipta Sudewa nlatarang indik inovasi puniki matatujon antuk nenten wantah ngirangin kawasan kumuh sane sampun wenten, kemaon taler nyegah wetunyane kawasan kumuh sane anyar.",4,1,1,1,1,1,1,1,1,1
019_beritabali,"Inovasi âSiap Selemâ Dinas Perkimta Denpasar Nyarengang Desa Adat miwah Dinas, Cegah Kawentenan Kawasan Kumuh sane Anyar","Tiosan punika, program puniki mendorong partisipasi krama rikala nyaga karesikan palemahan miwah memperkuat budaya gotong royong mangda Kota Denpasar satata kacingak asri, tertata, miwah bebas saking kesan kumuh.",5,1,1,0,0,1,1,0,0,0
019_beritabali,"Inovasi âSiap Selemâ Dinas Perkimta Denpasar Nyarengang Desa Adat miwah Dinas, Cegah Kawentenan Kawasan Kumuh sane Anyar","Rikala implementasinya, program puniki ngandelang peran desa adat miwah desa dinas pinaka early warning system berbasis IT.",6,1,1,0,0,1,1,0,0,0
019_beritabali,"Inovasi âSiap Selemâ Dinas Perkimta Denpasar Nyarengang Desa Adat miwah Dinas, Cegah Kawentenan Kawasan Kumuh sane Anyar",Sistem puniki ngamrasidayang soang-soang desa/kelurahan miwah desa adat madue admin Siap Selem sane madue amongan memantau miwah ngelaporang potensi kawentenan kawasan kumuh.,7,1,1,0,0,1,1,1,1,1
019_beritabali,"Inovasi âSiap Selemâ Dinas Perkimta Denpasar Nyarengang Desa Adat miwah Dinas, Cegah Kawentenan Kawasan Kumuh sane Anyar","Tiosan punika, operator Dinas Perkimta Denpasar bertindak pinaka super admin sane ngelola miwah nglanturang laporan saking desa-desa.",8,1,1,0,0,1,1,0,0,0
019_beritabali,"Inovasi âSiap Selemâ Dinas Perkimta Denpasar Nyarengang Desa Adat miwah Dinas, Cegah Kawentenan Kawasan Kumuh sane Anyar",Keberhasilan program puniki sampun kacingak daweg kapartama kamedalang ring warsa 2023.,9,1,0,0,0,1,1,0,0,0
019_beritabali,"Inovasi âSiap Selemâ Dinas Perkimta Denpasar Nyarengang Desa Adat miwah Dinas, Cegah Kawentenan Kawasan Kumuh sane Anyar","Malarapan antuk data sane sampun wenten, kawasan kumuh ring Denpasar pangawitnyane kacatet jimbarnyane 50 hektar.",10,1,0,0,0,1,1,0,0,0
019_beritabali,"Inovasi âSiap Selemâ Dinas Perkimta Denpasar Nyarengang Desa Adat miwah Dinas, Cegah Kawentenan Kawasan Kumuh sane Anyar","Berkat implementasi program Siap Selem, jimba kawasan kumuh prasida kakirangin dados 17,6 hektar, sane tersebar ring kawasan Karya Makmur, Ubung Kaja, taler 1 hektar ring Pemecutan Kaja.",11,1,1,0,0,1,1,1,1,1
019_beritabali,"Inovasi âSiap Selemâ Dinas Perkimta Denpasar Nyarengang Desa Adat miwah Dinas, Cegah Kawentenan Kawasan Kumuh sane Anyar","Rikala puniki, akeh kawasan kumuh sane kantun wantah kirang langkung 18 hektar.",12,1,0,0,0,1,1,0,0,0
019_beritabali,"Inovasi âSiap Selemâ Dinas Perkimta Denpasar Nyarengang Desa Adat miwah Dinas, Cegah Kawentenan Kawasan Kumuh sane Anyar","Titiang sareng sami optimistis, antuk kerja sama sane becik majeng ring pemerintah, desa adat, desa dinas, miwah krama, kawasan kumuh ring Jalan Karya Makmur miwah Pemecutan Kaja prasida makasami kapuputang ring panguntat warsa 2025, paweweh Cipta Sudewa.",13,1,1,0,0,1,1,0,0,0
020_beritabali,Pemkot Denpasar Sayaga Sukseskan Gelaran Indonesia Tourism Marketing Week 2025,"Pemerintah Kota Denpasar, Bali ngraosang kasayagayannane rikala nyokong suksesnyane gelaran Indonesia Tourism Marketing Week 2025 sane pacang kamargiang ring Bali ring Bulan Oktober sane jagi rauh.",0,1,1,1,1,1,1,1,1,1
020_beritabali,Pemkot Denpasar Sayaga Sukseskan Gelaran Indonesia Tourism Marketing Week 2026,"Indik punika kasobyahang langsung olih Wakil Walikota Denpasar, I Kadek Agus Arya Wibawa rikala nerima Founder and Chair MarkPlus Corp, Hermawan Kartajaya ring Dharma Negara Alaya Denpasar ring Rabu (18/6).  ",1,1,1,1,1,1,1,0,0,0
020_beritabali,Pemkot Denpasar Sayaga Sukseskan Gelaran Indonesia Tourism Marketing Week 2027,"Founder and Chair MarkPlus Corp, Hermawan Kartajaya rikanjekan puika maosang indik MarkPlus Tourism bekerja sama sareng Bali Tourism Board dan Elizabeth International Business School ngamargiang Indonesia Tourism Marketing Week 2025 antuk patitis Wonderful Indonesia for Impact.",2,1,1,1,1,1,1,1,1,1
020_beritabali,Pemkot Denpasar Sayaga Sukseskan Gelaran Indonesia Tourism Marketing Week 2028,"Parikrama puniki kamargiang antuk memberdayakan para pelaku industri pariwisata sapisanan menyoroti kisah sukses miwah strategi inovatif rikala ngawetuang impact majeng ring pariwisata Indonesia, antuk menitikberatkan ring lima aspek utama ring SDGs 2030, inggih punika People, Prosperity, Planet, Peace, miwah Partnership.",3,1,1,1,1,1,1,1,1,1
020_beritabali,Pemkot Denpasar Sayaga Sukseskan Gelaran Indonesia Tourism Marketing Week 2029,"Kabaosang, selami 4 hari berturut-turut gelaran Indonesia Tourism Marketing Week 2025 kalaca laca ngaturang dudonan acara sane menarik.",4,1,1,1,1,1,1,1,1,1
020_beritabali,Pemkot Denpasar Sayaga Sukseskan Gelaran Indonesia Tourism Marketing Week 2030,"Silih tunggilnyan Workshop Operational Excellence in Tourism and Hospitality sane kamargiang sareng Elizabeth International School dan Indonesia Impact-Tourism Conference 2025, sane pacang kamargiang ring tanggal 8-11 Oktober 2025.",5,1,1,1,1,1,1,1,1,1
020_beritabali,Pemkot Denpasar Sayaga Sukseskan Gelaran Indonesia Tourism Marketing Week 2031,"ITMW 2025 taler pacang kamiletin olih makudang kudang pamilet saking kalangan pemerintahan, pemimpin perusahaan, para pemasar, asosiasi, pekerja seni, tokoh masyarakat, praktisi, profesional, mahasiswa, miwah saking makudang kudang komunitas ring 4 hari penyelenggaraan acara.  ",6,1,1,1,1,1,1,0,0,0
020_beritabali,Pemkot Denpasar Sayaga Sukseskan Gelaran Indonesia Tourism Marketing Week 2032,"Ring parikrama ITMW 2025 puniki pacang ngaturang penghargaan Bali Village Impact-Tourism Award 2025 miwah Wonderful Theme Park Award 2025 san kaaturang majeng ring pelaku wisata ring Bali, baosnyane.",7,1,1,1,1,1,1,1,1,1
020_beritabali,Pemkot Denpasar Sayaga Sukseskan Gelaran Indonesia Tourism Marketing Week 2033,"Rikanjekan puniki, Hermawan Kartajaya nunas majeng ring Bapak Walikota Denpasar mangda manados tuan rumah welcoming dinner Indonesia Tourism Marketing Week 2025.",8,1,1,1,1,1,1,0,0,0
020_beritabali,Pemkot Denpasar Sayaga Sukseskan Gelaran Indonesia Tourism Marketing Week 2034,"Inggian parikrama puniki pacang kamiletin olih para finalis pemenang Bali Village Impact-Tourism Award 2025 miwah Wonderful Theme Park Award 2025 sane penghargaannyane pacang kaicenin ring hari ke-4, antuk akeh 100 pamilet. ",9,1,1,1,1,1,1,0,0,0
020_beritabali,Pemkot Denpasar Sayaga Sukseskan Gelaran Indonesia Tourism Marketing Week 2035,"Titiang sareng sami mapangapti Bapak arsa antuk dados tuan rumah welcoming dinner parikrama puniki mangda dados prasida momentum antuk nyihnahyang Kota Denpasar pinaka destinasi unggulan sane menginspirasi pembangunan pariwisata berkelanjutan ring Indonesia, baos Hermawan.  ",10,0,0,1,1,0,0,0,0,0
020_beritabali,Pemkot Denpasar Sayaga Sukseskan Gelaran Indonesia Tourism Marketing Week 2036,"Wakil Wali Kota Denpasar, I Kadek Agus Arya Wibawa rikanjekan punika nugesang indik Pemerintah Kota Denpasar maosang kasayagayannane rikala nyokong suksesnyane gelaran Indonesia Tourism Marketing Week 2025 sane pacang kamargiyang ring Bali ring Bulan Oktober sane jagi rauh.",11,1,1,1,1,1,0,0,0,0
020_beritabali,Pemkot Denpasar Sayaga Sukseskan Gelaran Indonesia Tourism Marketing Week 2037,Indik puniki kaaptiang prasida manados wahana kolaborasi dukung pariwisata berkelanjutan ring Kota Denpasar.,12,1,0,1,1,1,0,0,0,0
020_beritabali,Pemkot Denpasar Sayaga Sukseskan Gelaran Indonesia Tourism Marketing Week 2038,"Pada prinsipnya titiang sareng sami ring Pemerintah Kota Denpasar sayaga nyokong miwah mensukseskan parikrama Indonesia Tourism Marketing Week 2025 antuk pangapti prasida manados wahana kolaborasi dukung pariwisata berkelanjutan ring Kota Denpasar, baos Arya Wibawa.",13,1,1,1,1,1,0,0,0,0
021_beritabali,"Wali Kota Jaya Negara Nerima Kunjungan Delegasi Shaviyani Atoli Council, Maldives","Wali Kota Denpasar, I Gusti Ngurah Jaya nenerima Kunjungan Resmi Delegasi Shaviyani Atoli Council, Maldives san kapimpin olih Presiden Shaviyani Atoli Council, Mr. Mohamed Shiyam ring Dharma Negara Alaya Denpasar ring Selasa (17/6).",0,1,1,1,1,1,1,1,1,1
021_beritabali,"Wali Kota Jaya Negara Nerima Kunjungan Delegasi Shaviyani Atoli Council, Maldives","Kunjungan puniki pamekasnyan dados wahana tukar inovasi ring bidang pariwisata, tata pemerintahan miwah pelayanan publik.",1,1,1,1,1,1,1,1,1,1
021_beritabali,"Wali Kota Jaya Negara Nerima Kunjungan Delegasi Shaviyani Atoli Council, Maldives","Kacingak nampingin ring kesempatan punika Kadis Kominfo dan Statistik Kota Denpasar, Ida Bagus Alit Adhi Mertha, Plt. Asisten Pemerintahan dan Kesra Setda Kota Denpasar, Komang Lestari Kusuma Dewi, Pimpinan OPD terkait miwah uleman tiosan.",2,1,1,1,1,0,1,0,0,0
021_beritabali,"Wali Kota Jaya Negara Nerima Kunjungan Delegasi Shaviyani Atoli Council, Maldives","Makudang kudang lokasi manados sasaran pelaksanaan kunjungan ring Kota Denpasar, inggih punika Dharma Negara Alaya Denpasar, Radio Publik Kota Denpasar, Mal Pelayanan Publik Sewakadarma Kota Denpasar miwah Kawasan Pariwisata Pulau Serangan.",3,1,1,1,1,0,1,1,1,1
021_beritabali,"Wali Kota Jaya Negara Nerima Kunjungan Delegasi Shaviyani Atoli Council, Maldives","Presiden Shaviyani Atoli Council, Mr. Mohamed Shiyam rikanjekan punika rumasa kagum antuk keindahan Bali, pamekasnyan Kota Denpasar.",4,1,1,1,1,1,1,0,0,0
021_beritabali,"Wali Kota Jaya Negara Nerima Kunjungan Delegasi Shaviyani Atoli Council, Maldives","Pelaksanaan kunjungan puniki, tioasan ngarumaketang hubungan antar wilayah, parikrama puniki taler manados ruang strategis antuk saling matukar gagasan, pengalaman, miwah praktik terbaik (best practices) rikala ngelola tata pemerintahan, pariwisata, pelayanan publik, nincapang kapasitas lembaga publik, miwah ngawetuang pembangunan san adil, partisipatif miwah berkelanjutan.",5,1,1,1,1,0,1,1,1,1
021_beritabali,"Wali Kota Jaya Negara Nerima Kunjungan Delegasi Shaviyani Atoli Council, Maldives","Dumogi kunjungan punika prasida ngicnin arti pinaka wahana tukar inovasi majeng ring pembangunan makakalih kota, taler ngicnin pikenoh maeng ring krama, baosnyan. ",6,0,0,1,1,0,0,0,0,0
021_beritabali,"Wali Kota Jaya Negara Nerima Kunjungan Delegasi Shaviyani Atoli Council, Maldives","Wali Kota Denpasar, I Gusti Ngurah Jaya rikanjekan punika ngaturang swasti prapta majeng ring makasami anggota Delegasi Shaviyani Atoli Council, Maldives ring Kota Denpasar.",7,1,1,1,1,1,0,0,0,0
021_beritabali,"Wali Kota Jaya Negara Nerima Kunjungan Delegasi Shaviyani Atoli Council, Maldives",Kunjungan puniki pinaka kehormatan besar majeng ring Kota Denpasar kaanggn ngwangun pasawitran miwah wahana saling tukar inovasi rikala ngawetuang katreptian krama.,8,1,1,1,1,1,0,0,0,0
021_beritabali,"Wali Kota Jaya Negara Nerima Kunjungan Delegasi Shaviyani Atoli Council, Maldives","Sajangkepnyan katlatarang, rikala menghadapi dinamika zaman san sarwa gelis miwah kompleks, Kota Denpasar nnten wantah beradaptasi, kmaon taler nglaksanayang transformasi mendasar ring sistem pemerintahan miwah layanannyan.",9,1,0,1,1,1,1,0,0,0
021_beritabali,"Wali Kota Jaya Negara Nerima Kunjungan Delegasi Shaviyani Atoli Council, Maldives","Silih tunggil pikolih membanggakan inggih punika Indeks Sistem Pemerintahan Berbasis Elektronik (SPBE) Kota Denpasar ring warsa 2024 san mencapai nilai 3,80.",10,1,0,1,1,1,1,1,1,1
021_beritabali,"Wali Kota Jaya Negara Nerima Kunjungan Delegasi Shaviyani Atoli Council, Maldives","Pikolih puniki manadosang Denpasar ring 10 besar kota terbaik secara nasional, miwah cihna kasubayan titiang sareng sami majeng ring digitalisasi birokrasi, integrasi data antarinstansi, taler layanan san efisien miwah transparan majeng ring krama, baosnyan.  ",11,1,0,1,1,1,1,0,0,0
021_beritabali,"Wali Kota Jaya Negara Nerima Kunjungan Delegasi Shaviyani Atoli Council, Maldives","Kabaosang, transformasi puniki kamargiang majalaran platform digital minakadi Denpasar Prama Sewaka (DPS), sebuah super app layanan publik terintegrasi antuk layanan tiosan minakadi Taring Dukcapil, taler layanan digitalisasi administrasi kependudukan san nampekang pemerintah ka genggaman masyarakat.",12,1,0,1,1,0,1,1,1,1
021_beritabali,"Wali Kota Jaya Negara Nerima Kunjungan Delegasi Shaviyani Atoli Council, Maldives","Tiosan punika, keunggulan layanan publik taler kasihnayang saking Mal Pelayanan Publik (MPP) Sewaka Dharma, san mengintegrasikan langkung saking 150 layanan saking makudang kudang instansi, baik pusat maupun daerah, rumasuk pelayanan kependudukan, perizinan usaha, nyantos layanan kesehatan miwah sosial.  ",13,1,0,1,1,0,1,0,0,0
021_beritabali,"Wali Kota Jaya Negara Nerima Kunjungan Delegasi Shaviyani Atoli Council, Maldives","Jaya Negara ngawewehin, pamekas ring aspek inklusi sosial, titiang sareng sami ngaturang inovasi Radio Inklusi Kota Denpasar (Raditya), san ngicnin ruang siar majeng ring penyandang disabilitas, lansia, miwah kelompok marjinal antuk ngwedar aspirasi, nyobyahang informasi, miwah dados wagian aktif saking dinamika kota.",14,1,0,1,1,1,1,0,0,0
021_beritabali,"Wali Kota Jaya Negara Nerima Kunjungan Delegasi Shaviyani Atoli Council, Maldives","Inovasi puniki ngemolihang top 45 inovasi pelayanan publik nasional warsa 2023, sebuah pengakuan inggian inklusi nnten wantah narasi, kmaon nyata kamargiyang.",15,1,0,1,1,1,1,1,1,1
022_beritabali,"Galungan Saking Sukerta, Tanpa Gangguan Listrik","Ring antuk nyanggraangang Rahina Suci Galungan miwah Kuningan, PLN Unit Pelaksana Pengatur Distribusi (UP2D) Bali nglaksanayang pangimbauan ring krama sane dados ngametuangang rumah tangga, dados prasida mastiang kaamanan instalasi listrik sane wenten ring griya.",0,1,1,1,1,0,1,0,0,0
022_beritabali,"Galungan Saking Sukerta, Tanpa Gangguan Listrik","Makudang-kudang upaya puniki patut kalaksanayang nglaksanayang antuk nyegah indik korsleting lan kamungkinan kebakaran listrik, utamannyane ring krama sane prasida mudik ring desa asal. ",1,1,1,1,1,1,1,1,1,1
022_beritabali,"Galungan Saking Sukerta, Tanpa Gangguan Listrik","Manajer PLN UP2D Bali, Bapak Petrus Irwan Ichwansaputra, nyarengin indik punika, krama patut ngametuangang upaya preventif sane dados nyidayang nyagaang kaamanan griya dados aman manutang.",2,1,1,1,1,1,1,1,1,1
022_beritabali,"Galungan Saking Sukerta, Tanpa Gangguan Listrik","Kaamanan listrik punika dados prioritas utama, mangda rahina Galungan miwah Kuningan prasida kalaksanayang ring kaenedahan tan wenten rasa was-was, rauh ipun nglaksanayang antuk surat resmi, Rahina Budha, tanggal 12 November 2025.  ",3,1,1,1,1,0,0,0,0,0
022_beritabali,"Galungan Saking Sukerta, Tanpa Gangguan Listrik","Saking punika, Bapak Petrus nyarengin mangda krama nyidangang nyabut alat-alat elektronik sane tan kasuratang, matutup kompor miwah pemanas yeh, tur nyidangang indik kondisi kabel miwah colokan sane wenten ring kaonahan sane becik.",4,1,1,1,1,1,1,1,1,1
022_beritabali,"Galungan Saking Sukerta, Tanpa Gangguan Listrik","Ipun dados ngelingangang, mangda krama tan ngalanturang pemakaian colokan antuk bertumpuk, miwah prasida nganggn material listrik sane sampun ma-standar SNI. ",5,1,1,1,1,1,0,0,0,0
022_beritabali,"Galungan Saking Sukerta, Tanpa Gangguan Listrik","Salanturnyane, PLN nyidangang petugas pengatur sistem miwah teknisi ring teben antuk nglaksanayang tugas nyagaangang keandalan pasokan listrik ring warsa rahina suci puniki.",6,1,1,1,1,1,1,1,1,1
022_beritabali,"Galungan Saking Sukerta, Tanpa Gangguan Listrik","PLN dados nyarengin komitmen nyidayang pasokan listrik prasida ajeg lan andal, nanging dukungan krama sanget wenten makasami, ngantosang kesadaran nyagaangang kaamanan instalasi griya ring saluiring wewidangan, panglimbakang ipun.  ",7,1,1,1,1,0,0,0,0,0
022_beritabali,"Galungan Saking Sukerta, Tanpa Gangguan Listrik","Yening wenten gangguan utawi indik-indik bahaya listrik sane kasuratang olih krama, punika prasida kalaksanayang pelaporan ring Contact Center PLN 123, utawi liwat aplikasi PLN Mobile sane sampun kasadiaang ring Play Store miwah App Store. ",8,1,1,1,1,1,1,1,1,1
022_beritabali,"Galungan Saking Sukerta, Tanpa Gangguan Listrik","Mawit saking pangimbauan puniki, PLN ngarepang krama Baline prasida ngametuangang Rahina Galungan miwah Kuningan ring suasana aman, nyaman, miwah tan wenten gangguan kelistrikan.",9,0,1,1,1,0,0,0,0,0
023_beritabali,Jaya Negara Nerima Kunjungan Wakil Dubes Inggris Matthew Downing,"Wali Kota Denpasar, I Gusti Ngurah Jaya Negara nerima secara resmi kunjungan kerja Wakil Duta Besar Inggris untuk Indonesia, Matthew Downing, ring Gedung Dharma Negara Alaya, Lumintang, Anggara (17/6). ",0,1,1,1,1,1,1,1,1,1
